timestamp;TIME;latitude;longitude;locked
20250715_153511.701853;20250715;0;0;searching
20250715_153512.015867;20250715;0;0;searching
20250715_153512.331512;20250715;45.87065;8.978761667;locked
20250715_153512.644167;20250715;0;0;searching
20250715_153512.955304;20250715;0;0;searching
20250715_153513.272787;20250715;0;0;searching
20250715_153513.588769;20250715;0;0;searching
20250715_153513.900260;20250715;0;0;searching
20250715_153514.212201;20250715;45.87065;8.978748333;locked
20250715_153514.532119;20250715;0;0;searching
20250715_153514.846725;20250715;0;0;searching
20250715_153515.158912;20250715;0;0;searching
20250715_153515.468037;20250715;0;0;searching
20250715_153515.782171;20250715;0;0;searching
20250715_153516.095107;20250715;45.87064333;8.978741667;locked
20250715_153516.406931;20250715;0;0;searching
20250715_153516.729208;20250715;0;0;searching
20250715_153517.046285;20250715;0;0;searching
20250715_153517.360742;20250715;0;0;searching
20250715_153517.676857;20250715;0;0;searching
20250715_153517.994245;20250715;45.87063667;8.978736667;locked
20250715_153518.406861;20250715;0;0;searching
20250715_153518.719477;20250715;0;0;searching
20250715_153519.133695;20250715;0;0;searching
20250715_153519.449336;20250715;0;0;searching
20250715_153519.774366;20250715;0;0;searching
20250715_153520.088544;20250715;45.870635;8.978731667;locked
20250715_153520.402042;20250715;0;0;searching
20250715_153520.714653;20250715;0;0;searching
20250715_153521.030231;20250715;0;0;searching
20250715_153521.345629;20250715;0;0;searching
20250715_153521.681879;20250715;0;0;searching
20250715_153521.995889;20250715;45.87063333;8.978726667;locked
20250715_153522.305904;20250715;0;0;searching
20250715_153522.624122;20250715;0;0;searching
20250715_153522.937039;20250715;0;0;searching
20250715_153523.246121;20250715;0;0;searching
20250715_153523.557626;20250715;0;0;searching
20250715_153523.970115;20250715;45.87063167;8.978728333;locked
20250715_153524.280283;20250715;0;0;searching
20250715_153524.588960;20250715;0;0;searching
20250715_153524.899430;20250715;0;0;searching
20250715_153525.213544;20250715;0;0;searching
20250715_153525.531432;20250715;0;0;searching
20250715_153525.839410;20250715;45.87063167;8.978723333;locked
20250715_153526.151619;20250715;0;0;searching
20250715_153526.463228;20250715;0;0;searching
20250715_153526.783593;20250715;0;0;searching
20250715_153527.103161;20250715;0;0;searching
20250715_153527.425278;20250715;0;0;searching
20250715_153527.755182;20250715;45.87062833;8.978721667;locked
20250715_153528.062496;20250715;0;0;searching
20250715_153528.377376;20250715;0;0;searching
20250715_153528.688167;20250715;0;0;searching
20250715_153528.999370;20250715;0;0;searching
20250715_153529.309985;20250715;0;0;searching
20250715_153529.622670;20250715;45.87062333;8.978718333;locked
20250715_153529.933587;20250715;0;0;searching
20250715_153530.355714;20250715;0;0;searching
20250715_153530.682270;20250715;0;0;searching
20250715_153530.998403;20250715;0;0;searching
20250715_153531.311336;20250715;0;0;searching
20250715_153531.631135;20250715;45.87061833;8.978713333;locked
20250715_153531.943789;20250715;0;0;searching
20250715_153532.259517;20250715;0;0;searching
20250715_153532.571148;20250715;0;0;searching
20250715_153532.989205;20250715;0;0;searching
20250715_153533.299438;20250715;0;0;searching
20250715_153533.607747;20250715;45.87060667;8.978695;locked
20250715_153533.917993;20250715;0;0;searching
20250715_153534.230987;20250715;0;0;searching
20250715_153534.543506;20250715;0;0;searching
20250715_153534.851431;20250715;0;0;searching
20250715_153535.171216;20250715;0;0;searching
20250715_153535.490266;20250715;45.87059333;8.978681667;locked
20250715_153535.806557;20250715;0;0;searching
20250715_153536.114314;20250715;0;0;searching
20250715_153536.424167;20250715;0;0;searching
20250715_153536.765425;20250715;0;0;searching
20250715_153537.082284;20250715;0;0;searching
20250715_153537.391187;20250715;45.87059167;8.978666667;locked
20250715_153537.699628;20250715;0;0;searching
20250715_153538.003494;20250715;0;0;searching
20250715_153538.310376;20250715;0;0;searching
20250715_153538.619845;20250715;0;0;searching
20250715_153538.926440;20250715;0;0;searching
20250715_153539.238094;20250715;45.87058833;8.978653333;locked
20250715_153539.543184;20250715;0;0;searching
20250715_153539.852139;20250715;0;0;searching
20250715_153540.159317;20250715;0;0;searching
20250715_153540.470484;20250715;0;0;searching
20250715_153540.787493;20250715;0;0;searching
20250715_153541.096354;20250715;45.87057333;8.978645;locked
20250715_153541.404970;20250715;0;0;searching
20250715_153541.720213;20250715;0;0;searching
20250715_153542.026409;20250715;0;0;searching
20250715_153542.334541;20250715;0;0;searching
20250715_153542.639098;20250715;0;0;searching
20250715_153542.943709;20250715;45.870555;8.97865;locked
20250715_153543.246927;20250715;0;0;searching
20250715_153543.552743;20250715;0;0;searching
20250715_153543.858446;20250715;0;0;searching
20250715_153544.164559;20250715;0;0;searching
20250715_153544.469017;20250715;0;0;searching
20250715_153544.776220;20250715;45.87054833;8.97867;locked
20250715_153545.082530;20250715;0;0;searching
20250715_153545.385477;20250715;0;0;searching
20250715_153545.686418;20250715;0;0;searching
20250715_153545.987573;20250715;0;0;searching
20250715_153546.291446;20250715;0;0;searching
20250715_153546.631006;20250715;45.870545;8.978686667;locked
20250715_153546.948312;20250715;0;0;searching
20250715_153547.256396;20250715;0;0;searching
20250715_153547.568976;20250715;0;0;searching
20250715_153547.882159;20250715;0;0;searching
20250715_153548.192080;20250715;0;0;searching
20250715_153548.609577;20250715;45.87054333;8.978706667;locked
20250715_153548.922926;20250715;0;0;searching
20250715_153549.237144;20250715;0;0;searching
20250715_153549.551507;20250715;0;0;searching
20250715_153549.863739;20250715;0;0;searching
20250715_153550.176694;20250715;0;0;searching
20250715_153550.487112;20250715;45.87055167;8.978725;locked
20250715_153550.796870;20250715;0;0;searching
20250715_153551.108677;20250715;0;0;searching
20250715_153551.421829;20250715;0;0;searching
20250715_153551.742874;20250715;0;0;searching
20250715_153552.057248;20250715;0;0;searching
20250715_153552.370343;20250715;45.87055833;8.97874;locked
20250715_153552.685713;20250715;0;0;searching
20250715_153553.000253;20250715;0;0;searching
20250715_153553.314486;20250715;0;0;searching
20250715_153553.625154;20250715;0;0;searching
20250715_153553.939240;20250715;0;0;searching
20250715_153554.257224;20250715;45.87055833;8.97874;locked
20250715_153554.670729;20250715;0;0;searching
20250715_153554.987351;20250715;0;0;searching
20250715_153555.302656;20250715;0;0;searching
20250715_153555.717184;20250715;0;0;searching
20250715_153556.032202;20250715;0;0;searching
20250715_153556.353180;20250715;45.87055833;8.97874;locked
20250715_153556.683868;20250715;0;0;searching
20250715_153557.006667;20250715;0;0;searching
20250715_153557.422191;20250715;0;0;searching
20250715_153557.743974;20250715;0;0;searching
20250715_153558.058687;20250715;0;0;searching
20250715_153558.478905;20250715;45.87055833;8.97874;locked
20250715_153558.793483;20250715;0;0;searching
20250715_153559.110008;20250715;0;0;searching
20250715_153559.428777;20250715;0;0;searching
20250715_153559.744189;20250715;0;0;searching
20250715_153600.069634;20250715;0;0;searching
20250715_153600.387428;20250715;45.87055833;8.97874;locked
20250715_153600.704803;20250715;0;0;searching
20250715_153601.018048;20250715;0;0;searching
20250715_153601.337340;20250715;0;0;searching
20250715_153601.655190;20250715;0;0;searching
20250715_153601.960954;20250715;0;0;searching
20250715_153602.286311;20250715;45.87055833;8.97874;locked
20250715_153602.705985;20250715;0;0;searching
20250715_153603.019911;20250715;0;0;searching
20250715_153603.334838;20250715;0;0;searching
20250715_153603.642072;20250715;0;0;searching
20250715_153603.952953;20250715;0;0;searching
20250715_153604.255731;20250715;45.87055833;8.97874;locked
20250715_153604.565652;20250715;0;0;searching
20250715_153604.882030;20250715;0;0;searching
20250715_153605.202806;20250715;0;0;searching
20250715_153605.518972;20250715;0;0;searching
20250715_153605.831748;20250715;0;0;searching
20250715_153606.148188;20250715;45.87063667;8.978781667;locked
20250715_153606.462489;20250715;0;0;searching
20250715_153606.782334;20250715;0;0;searching
20250715_153607.089171;20250715;0;0;searching
20250715_153607.390798;20250715;0;0;searching
20250715_153607.700386;20250715;0;0;searching
20250715_153608.013211;20250715;45.87065333;8.978793333;locked
20250715_153608.322474;20250715;0;0;searching
20250715_153608.633170;20250715;0;0;searching
20250715_153608.936610;20250715;0;0;searching
20250715_153609.246329;20250715;0;0;searching
20250715_153609.556551;20250715;0;0;searching
20250715_153609.859987;20250715;45.870675;8.9788;locked
20250715_153610.167978;20250715;0;0;searching
20250715_153610.476344;20250715;0;0;searching
20250715_153610.780563;20250715;0;0;searching
20250715_153611.087547;20250715;0;0;searching
20250715_153611.395556;20250715;0;0;searching
20250715_153611.712076;20250715;45.87068833;8.978811667;locked
20250715_153612.047577;20250715;0;0;searching
20250715_153612.358893;20250715;0;0;searching
20250715_153612.678229;20250715;0;0;searching
20250715_153612.982025;20250715;0;0;searching
20250715_153613.298707;20250715;0;0;searching
20250715_153613.617747;20250715;45.87070667;8.978816667;locked
20250715_153613.945549;20250715;0;0;searching
20250715_153614.258875;20250715;0;0;searching
20250715_153614.570208;20250715;0;0;searching
20250715_153614.902595;20250715;0;0;searching
20250715_153615.271913;20250715;0;0;searching
20250715_153615.585351;20250715;45.87076833;8.97882;locked
20250715_153615.894832;20250715;0;0;searching
20250715_153616.207670;20250715;0;0;searching
20250715_153616.520921;20250715;0;0;searching
20250715_153616.834743;20250715;0;0;searching
20250715_153617.147219;20250715;0;0;searching
20250715_153617.460783;20250715;45.87080333;8.978825;locked
20250715_153617.779468;20250715;0;0;searching
20250715_153618.097718;20250715;0;0;searching
20250715_153618.416442;20250715;0;0;searching
20250715_153618.730792;20250715;0;0;searching
20250715_153619.053353;20250715;0;0;searching
20250715_153619.368691;20250715;45.87082167;8.978833333;locked
20250715_153619.695317;20250715;0;0;searching
20250715_153620.013661;20250715;0;0;searching
20250715_153620.331467;20250715;0;0;searching
20250715_153620.646926;20250715;0;0;searching
20250715_153620.963824;20250715;0;0;searching
20250715_153621.279056;20250715;45.87083667;8.978843333;locked
20250715_153621.613494;20250715;0;0;searching
20250715_153621.925464;20250715;0;0;searching
20250715_153622.236112;20250715;0;0;searching
20250715_153622.544075;20250715;0;0;searching
20250715_153622.857107;20250715;0;0;searching
20250715_153623.170750;20250715;45.87083667;8.978855;locked
20250715_153623.478612;20250715;0;0;searching
20250715_153623.787109;20250715;0;0;searching
20250715_153624.092953;20250715;0;0;searching
20250715_153624.399845;20250715;0;0;searching
20250715_153624.707180;20250715;0;0;searching
20250715_153625.121033;20250715;45.87084667;8.978858333;locked
20250715_153625.430722;20250715;0;0;searching
20250715_153625.751535;20250715;0;0;searching
20250715_153626.066577;20250715;0;0;searching
20250715_153626.377130;20250715;0;0;searching
20250715_153626.700702;20250715;0;0;searching
20250715_153627.014774;20250715;45.870855;8.978868333;locked
20250715_153627.330322;20250715;0;0;searching
20250715_153627.642569;20250715;0;0;searching
20250715_153627.956886;20250715;0;0;searching
20250715_153628.270080;20250715;0;0;searching
20250715_153628.593246;20250715;0;0;searching
20250715_153628.912248;20250715;45.87086833;8.978873333;locked
20250715_153629.231125;20250715;0;0;searching
20250715_153629.547812;20250715;0;0;searching
20250715_153629.862025;20250715;0;0;searching
20250715_153630.189793;20250715;0;0;searching
20250715_153630.500686;20250715;0;0;searching
20250715_153630.806003;20250715;45.87087833;8.978881667;locked
20250715_153631.112801;20250715;0;0;searching
20250715_153631.413427;20250715;0;0;searching
20250715_153631.729518;20250715;0;0;searching
20250715_153632.042173;20250715;0;0;searching
20250715_153632.352165;20250715;0;0;searching
20250715_153632.667262;20250715;45.87088833;8.978891667;locked
20250715_153632.972015;20250715;0;0;searching
20250715_153633.280809;20250715;0;0;searching
20250715_153633.600266;20250715;0;0;searching
20250715_153633.927087;20250715;0;0;searching
20250715_153634.251651;20250715;0;0;searching
20250715_153634.560496;20250715;45.87089;8.978903333;locked
20250715_153634.872250;20250715;0;0;searching
20250715_153635.184383;20250715;0;0;searching
20250715_153635.492913;20250715;0;0;searching
20250715_153635.800089;20250715;0;0;searching
20250715_153636.113826;20250715;0;0;searching
20250715_153636.424870;20250715;45.87089667;8.978911667;locked
20250715_153636.768062;20250715;0;0;searching
20250715_153637.114242;20250715;0;0;searching
20250715_153637.442403;20250715;0;0;searching
20250715_153637.748488;20250715;0;0;searching
20250715_153638.053704;20250715;0;0;searching
20250715_153638.359514;20250715;45.870905;8.978916667;locked
20250715_153638.669121;20250715;0;0;searching
20250715_153638.983844;20250715;0;0;searching
20250715_153639.294011;20250715;0;0;searching
20250715_153639.599536;20250715;0;0;searching
20250715_153639.905949;20250715;0;0;searching
20250715_153640.215699;20250715;45.87091333;8.97892;locked
20250715_153640.526480;20250715;0;0;searching
20250715_153640.831609;20250715;0;0;searching
20250715_153641.145365;20250715;0;0;searching
20250715_153641.459528;20250715;0;0;searching
20250715_153641.789717;20250715;0;0;searching
20250715_153642.110958;20250715;45.87091833;8.978923333;locked
20250715_153642.417646;20250715;0;0;searching
20250715_153642.726988;20250715;0;0;searching
20250715_153643.040470;20250715;0;0;searching
20250715_153643.369036;20250715;0;0;searching
20250715_153643.696821;20250715;0;0;searching
20250715_153644.036239;20250715;45.87091333;8.978936667;locked
20250715_153644.359329;20250715;0;0;searching
20250715_153644.689587;20250715;0;0;searching
20250715_153645.012545;20250715;0;0;searching
20250715_153645.333269;20250715;0;0;searching
20250715_153645.655988;20250715;0;0;searching
20250715_153645.975942;20250715;45.87091333;8.978953333;locked
20250715_153646.300449;20250715;0;0;searching
20250715_153646.636144;20250715;0;0;searching
20250715_153646.966635;20250715;0;0;searching
20250715_153647.291780;20250715;0;0;searching
20250715_153647.617670;20250715;0;0;searching
20250715_153647.939667;20250715;45.87091333;8.978968333;locked
20250715_153648.264642;20250715;0;0;searching
20250715_153648.592954;20250715;0;0;searching
20250715_153648.913342;20250715;0;0;searching
20250715_153649.232221;20250715;0;0;searching
20250715_153649.554242;20250715;0;0;searching
20250715_153649.883267;20250715;45.870915;8.978976667;locked
20250715_153650.209132;20250715;0;0;searching
20250715_153650.533176;20250715;0;0;searching
20250715_153650.852105;20250715;0;0;searching
20250715_153651.173617;20250715;0;0;searching
20250715_153651.493356;20250715;0;0;searching
20250715_153651.835355;20250715;45.870915;8.978985;locked
20250715_153652.169706;20250715;0;0;searching
20250715_153652.494289;20250715;0;0;searching
20250715_153652.827094;20250715;0;0;searching
20250715_153653.156987;20250715;0;0;searching
20250715_153653.486921;20250715;0;0;searching
20250715_153653.816204;20250715;45.87091333;8.979001667;locked
20250715_153654.131894;20250715;0;0;searching
20250715_153654.455504;20250715;0;0;searching
20250715_153654.769781;20250715;0;0;searching
20250715_153655.085463;20250715;0;0;searching
20250715_153655.402981;20250715;0;0;searching
20250715_153655.730703;20250715;45.870905;8.979013333;locked
20250715_153656.151567;20250715;0;0;searching
20250715_153656.488163;20250715;0;0;searching
20250715_153656.823352;20250715;0;0;searching
20250715_153657.150990;20250715;0;0;searching
20250715_153657.478609;20250715;0;0;searching
20250715_153657.820601;20250715;45.87091;8.979015;locked
20250715_153658.140890;20250715;0;0;searching
20250715_153658.468263;20250715;0;0;searching
20250715_153658.786666;20250715;0;0;searching
20250715_153659.105747;20250715;0;0;searching
20250715_153659.432465;20250715;0;0;searching
20250715_153659.760217;20250715;45.87091;8.979021667;locked
20250715_153700.082742;20250715;0;0;searching
20250715_153700.409713;20250715;0;0;searching
20250715_153700.729273;20250715;0;0;searching
20250715_153701.054229;20250715;0;0;searching
20250715_153701.374750;20250715;0;0;searching
20250715_153701.719567;20250715;45.87090833;8.979023333;locked
20250715_153702.045989;20250715;0;0;searching
20250715_153702.379206;20250715;0;0;searching
20250715_153702.741662;20250715;0;0;searching
20250715_153703.093303;20250715;0;0;searching
20250715_153703.426863;20250715;0;0;searching
20250715_153703.750824;20250715;45.8709;8.97902;locked
20250715_153704.072624;20250715;0;0;searching
20250715_153704.394137;20250715;0;0;searching
20250715_153704.717134;20250715;0;0;searching
20250715_153705.042360;20250715;0;0;searching
20250715_153705.365278;20250715;0;0;searching
20250715_153705.690230;20250715;45.870895;8.979013333;locked
20250715_153706.013198;20250715;0;0;searching
20250715_153706.337085;20250715;0;0;searching
20250715_153706.683644;20250715;0;0;searching
20250715_153707.005765;20250715;0;0;searching
20250715_153707.351785;20250715;0;0;searching
20250715_153707.685934;20250715;45.87089167;8.97901;locked
20250715_153708.006102;20250715;0;0;searching
20250715_153708.326931;20250715;0;0;searching
20250715_153708.654993;20250715;0;0;searching
20250715_153708.982443;20250715;0;0;searching
20250715_153709.306374;20250715;0;0;searching
20250715_153709.629904;20250715;45.87088833;8.979008333;locked
20250715_153709.965988;20250715;0;0;searching
20250715_153710.298201;20250715;0;0;searching
20250715_153710.625302;20250715;0;0;searching
20250715_153710.951093;20250715;0;0;searching
20250715_153711.281398;20250715;0;0;searching
20250715_153711.623830;20250715;45.87088833;8.979008333;locked
20250715_153711.945655;20250715;0;0;searching
20250715_153712.273094;20250715;0;0;searching
20250715_153712.597690;20250715;0;0;searching
20250715_153712.922703;20250715;0;0;searching
20250715_153713.241160;20250715;0;0;searching
20250715_153713.566417;20250715;45.87088833;8.979008333;locked
20250715_153713.886511;20250715;0;0;searching
20250715_153714.215045;20250715;0;0;searching
20250715_153714.535948;20250715;0;0;searching
20250715_153714.864678;20250715;0;0;searching
20250715_153715.193788;20250715;0;0;searching
20250715_153715.521464;20250715;45.87088833;8.979008333;locked
20250715_153715.845416;20250715;0;0;searching
20250715_153716.170008;20250715;0;0;searching
20250715_153716.498796;20250715;0;0;searching
20250715_153716.838523;20250715;0;0;searching
20250715_153717.171005;20250715;0;0;searching
20250715_153717.487956;20250715;45.87088833;8.979008333;locked
20250715_153717.821293;20250715;0;0;searching
20250715_153718.145257;20250715;0;0;searching
20250715_153718.469344;20250715;0;0;searching
20250715_153718.793019;20250715;0;0;searching
20250715_153719.123125;20250715;0;0;searching
20250715_153719.451800;20250715;45.87088833;8.979008333;locked
20250715_153719.781953;20250715;0;0;searching
20250715_153720.103787;20250715;0;0;searching
20250715_153720.436980;20250715;0;0;searching
20250715_153720.765680;20250715;0;0;searching
20250715_153721.086297;20250715;0;0;searching
20250715_153721.409230;20250715;45.87088833;8.979008333;locked
20250715_153721.746509;20250715;0;0;searching
20250715_153722.077160;20250715;0;0;searching
20250715_153722.404125;20250715;0;0;searching
20250715_153722.744675;20250715;0;0;searching
20250715_153723.075356;20250715;0;0;searching
20250715_153723.401474;20250715;45.87088833;8.979008333;locked
20250715_153723.725865;20250715;0;0;searching
20250715_153724.052201;20250715;0;0;searching
20250715_153724.374017;20250715;0;0;searching
20250715_153724.695989;20250715;0;0;searching
20250715_153725.018279;20250715;0;0;searching
20250715_153725.344054;20250715;45.87088833;8.979008333;locked
20250715_153725.665997;20250715;0;0;searching
20250715_153725.990045;20250715;0;0;searching
20250715_153726.309550;20250715;0;0;searching
20250715_153726.698677;20250715;0;0;searching
20250715_153727.047266;20250715;0;0;searching
20250715_153727.376456;20250715;45.87087833;8.97896;locked
20250715_153727.705910;20250715;0;0;searching
20250715_153728.032008;20250715;0;0;searching
20250715_153728.352883;20250715;0;0;searching
20250715_153728.677348;20250715;0;0;searching
20250715_153729.000850;20250715;0;0;searching
20250715_153729.334669;20250715;45.87087167;8.978945;locked
20250715_153729.655320;20250715;0;0;searching
20250715_153729.979235;20250715;0;0;searching
20250715_153730.307725;20250715;0;0;searching
20250715_153730.633327;20250715;0;0;searching
20250715_153730.958685;20250715;0;0;searching
20250715_153731.283072;20250715;45.87087167;8.978925;locked
20250715_153731.630464;20250715;0;0;searching
20250715_153731.959616;20250715;0;0;searching
20250715_153732.288443;20250715;0;0;searching
20250715_153732.621966;20250715;0;0;searching
20250715_153732.954331;20250715;0;0;searching
20250715_153733.282853;20250715;45.87087167;8.978908333;locked
20250715_153733.618665;20250715;0;0;searching
20250715_153733.945530;20250715;0;0;searching
20250715_153734.276197;20250715;0;0;searching
20250715_153734.607424;20250715;0;0;searching
20250715_153734.932845;20250715;0;0;searching
20250715_153735.260864;20250715;45.87087333;8.978888333;locked
20250715_153735.593691;20250715;0;0;searching
20250715_153735.917373;20250715;0;0;searching
20250715_153736.241083;20250715;0;0;searching
20250715_153736.577916;20250715;0;0;searching
20250715_153736.905990;20250715;0;0;searching
20250715_153737.234222;20250715;45.87087;8.978871667;locked
20250715_153737.575073;20250715;0;0;searching
20250715_153737.904981;20250715;0;0;searching
20250715_153738.237310;20250715;0;0;searching
20250715_153738.564090;20250715;0;0;searching
20250715_153738.888135;20250715;0;0;searching
20250715_153739.213840;20250715;45.87087167;8.978853333;locked
20250715_153739.538630;20250715;0;0;searching
20250715_153739.865219;20250715;0;0;searching
20250715_153740.191094;20250715;0;0;searching
20250715_153740.516735;20250715;0;0;searching
20250715_153740.840723;20250715;0;0;searching
20250715_153741.170915;20250715;45.87087;8.978838333;locked
20250715_153741.499255;20250715;0;0;searching
20250715_153741.836374;20250715;0;0;searching
20250715_153742.163892;20250715;0;0;searching
20250715_153742.503886;20250715;0;0;searching
20250715_153742.843009;20250715;0;0;searching
20250715_153743.176279;20250715;45.87087167;8.978831667;locked
20250715_153743.499481;20250715;0;0;searching
20250715_153743.833142;20250715;0;0;searching
20250715_153744.163707;20250715;0;0;searching
20250715_153744.496052;20250715;0;0;searching
20250715_153744.818841;20250715;0;0;searching
20250715_153745.144200;20250715;45.870875;8.97884;locked
20250715_153745.474725;20250715;0;0;searching
20250715_153745.797833;20250715;0;0;searching
20250715_153746.122550;20250715;0;0;searching
20250715_153746.448234;20250715;0;0;searching
20250715_153746.791156;20250715;0;0;searching
20250715_153747.116042;20250715;45.870875;8.978836667;locked
20250715_153747.442068;20250715;0;0;searching
20250715_153747.766279;20250715;0;0;searching
20250715_153748.088240;20250715;0;0;searching
20250715_153748.411944;20250715;0;0;searching
20250715_153748.733091;20250715;0;0;searching
20250715_153749.055475;20250715;45.87088;8.978831667;locked
20250715_153749.381497;20250715;0;0;searching
20250715_153749.722768;20250715;0;0;searching
20250715_153750.045149;20250715;0;0;searching
20250715_153750.380158;20250715;0;0;searching
20250715_153750.707107;20250715;0;0;searching
20250715_153751.030058;20250715;45.87087667;8.97882;locked
20250715_153751.355962;20250715;0;0;searching
20250715_153751.696693;20250715;0;0;searching
20250715_153752.022780;20250715;0;0;searching
20250715_153752.345643;20250715;0;0;searching
20250715_153752.668359;20250715;0;0;searching
20250715_153752.990755;20250715;45.87087833;8.978811667;locked
20250715_153753.310911;20250715;0;0;searching
20250715_153753.635969;20250715;0;0;searching
20250715_153753.958178;20250715;0;0;searching
20250715_153754.281196;20250715;0;0;searching
20250715_153754.609968;20250715;0;0;searching
20250715_153754.988952;20250715;45.87088333;8.978813333;locked
20250715_153755.346459;20250715;0;0;searching
20250715_153755.674054;20250715;0;0;searching
20250715_153756.002575;20250715;0;0;searching
20250715_153756.331155;20250715;0;0;searching
20250715_153756.679589;20250715;0;0;searching
20250715_153757.009719;20250715;45.87088333;8.97882;locked
20250715_153757.344357;20250715;0;0;searching
20250715_153757.670898;20250715;0;0;searching
20250715_153757.995478;20250715;0;0;searching
20250715_153758.321231;20250715;0;0;searching
20250715_153758.653673;20250715;0;0;searching
20250715_153758.974154;20250715;45.87087333;8.978841667;locked
20250715_153759.302607;20250715;0;0;searching
20250715_153759.638828;20250715;0;0;searching
20250715_153759.960436;20250715;0;0;searching
20250715_153800.298706;20250715;0;0;searching
20250715_153800.628330;20250715;0;0;searching
20250715_153800.956949;20250715;45.87087667;8.97885;locked
20250715_153801.294810;20250715;0;0;searching
20250715_153801.640627;20250715;0;0;searching
20250715_153801.963872;20250715;0;0;searching
20250715_153802.293623;20250715;0;0;searching
20250715_153802.628739;20250715;0;0;searching
20250715_153802.960678;20250715;45.87087667;8.97885;locked
20250715_153803.286842;20250715;0;0;searching
20250715_153803.614891;20250715;0;0;searching
20250715_153803.935431;20250715;0;0;searching
20250715_153804.258740;20250715;0;0;searching
20250715_153804.583474;20250715;0;0;searching
20250715_153804.913194;20250715;45.87087667;8.97885;locked
20250715_153805.246797;20250715;0;0;searching
20250715_153805.578299;20250715;0;0;searching
20250715_153805.901987;20250715;0;0;searching
20250715_153806.230762;20250715;0;0;searching
20250715_153806.576114;20250715;0;0;searching
20250715_153806.906934;20250715;45.87087667;8.97885;locked
20250715_153807.238121;20250715;0;0;searching
20250715_153807.585856;20250715;0;0;searching
20250715_153807.912591;20250715;0;0;searching
20250715_153808.241105;20250715;0;0;searching
20250715_153808.569750;20250715;0;0;searching
20250715_153808.893217;20250715;45.87087667;8.97885;locked
20250715_153809.223559;20250715;0;0;searching
20250715_153809.561726;20250715;0;0;searching
20250715_153809.892766;20250715;0;0;searching
20250715_153810.239059;20250715;0;0;searching
20250715_153810.569405;20250715;0;0;searching
20250715_153810.899041;20250715;45.87087667;8.97885;locked
20250715_153811.225889;20250715;0;0;searching
20250715_153811.569631;20250715;0;0;searching
20250715_153811.905373;20250715;0;0;searching
20250715_153812.234258;20250715;0;0;searching
20250715_153812.561410;20250715;0;0;searching
20250715_153812.885522;20250715;45.87087667;8.97885;locked
20250715_153813.217245;20250715;0;0;searching
20250715_153813.543384;20250715;0;0;searching
20250715_153813.877101;20250715;0;0;searching
20250715_153814.207417;20250715;0;0;searching
20250715_153814.540730;20250715;0;0;searching
20250715_153814.865141;20250715;45.87087667;8.97885;locked
20250715_153815.195885;20250715;0;0;searching
20250715_153815.530148;20250715;0;0;searching
20250715_153815.865046;20250715;0;0;searching
20250715_153816.190700;20250715;0;0;searching
20250715_153816.528505;20250715;0;0;searching
20250715_153816.875310;20250715;45.87087667;8.97885;locked
20250715_153817.204368;20250715;0;0;searching
20250715_153817.543733;20250715;0;0;searching
20250715_153817.872300;20250715;0;0;searching
20250715_153818.203631;20250715;0;0;searching
20250715_153818.532242;20250715;0;0;searching
20250715_153818.859575;20250715;45.87087667;8.97885;locked
20250715_153819.242593;20250715;0;0;searching
20250715_153819.586024;20250715;0;0;searching
20250715_153819.915917;20250715;0;0;searching
20250715_153820.240965;20250715;0;0;searching
20250715_153820.568580;20250715;0;0;searching
20250715_153820.891998;20250715;45.87087667;8.97885;locked
20250715_153821.222843;20250715;0;0;searching
20250715_153821.565332;20250715;0;0;searching
20250715_153821.880788;20250715;0;0;searching
20250715_153822.196402;20250715;0;0;searching
20250715_153822.518957;20250715;0;0;searching
20250715_153822.840626;20250715;45.87087667;8.97885;locked
20250715_153823.162295;20250715;0;0;searching
20250715_153823.489702;20250715;0;0;searching
20250715_153823.810230;20250715;0;0;searching
20250715_153824.140211;20250715;0;0;searching
20250715_153824.479414;20250715;0;0;searching
20250715_153824.802662;20250715;45.87087667;8.97885;locked
20250715_153825.127213;20250715;0;0;searching
20250715_153825.458553;20250715;0;0;searching
20250715_153825.787138;20250715;0;0;searching
20250715_153826.108567;20250715;0;0;searching
20250715_153826.431571;20250715;0;0;searching
20250715_153826.769874;20250715;45.87082167;8.978965;locked
20250715_153827.092145;20250715;0;0;searching
20250715_153827.416093;20250715;0;0;searching
20250715_153827.740362;20250715;0;0;searching
20250715_153828.063023;20250715;0;0;searching
20250715_153828.383439;20250715;0;0;searching
20250715_153828.704629;20250715;45.87081167;8.978978333;locked
20250715_153829.024461;20250715;0;0;searching
20250715_153829.347069;20250715;0;0;searching
20250715_153829.667300;20250715;0;0;searching
20250715_153829.995291;20250715;0;0;searching
20250715_153830.334646;20250715;0;0;searching
20250715_153830.664654;20250715;45.87080167;8.978986667;locked
20250715_153830.987881;20250715;0;0;searching
20250715_153831.319262;20250715;0;0;searching
20250715_153831.657331;20250715;0;0;searching
20250715_153831.984630;20250715;0;0;searching
20250715_153832.305781;20250715;0;0;searching
20250715_153832.630431;20250715;45.87079167;8.979008333;locked
20250715_153832.960653;20250715;0;0;searching
20250715_153833.283238;20250715;0;0;searching
20250715_153833.610367;20250715;0;0;searching
20250715_153833.970140;20250715;0;0;searching
20250715_153834.363625;20250715;0;0;searching
20250715_153834.749164;20250715;45.87078167;8.979036667;locked
20250715_153835.587906;20250715;0;0;searching
