timestamp,latitude,longitude,locked
20250715_153511.701853,0.0,0.0,searching
20250715_153512.015867,0.0,0.0,searching
20250715_153512.331512,45.87064999999999,8.978761666666665,locked
20250715_153512.644167,0.0,0.0,searching
20250715_153512.955304,0.0,0.0,searching
20250715_153513.272787,0.0,0.0,searching
20250715_153513.588769,0.0,0.0,searching
20250715_153513.900260,0.0,0.0,searching
20250715_153514.212201,45.87064999999999,8.978748333333334,locked
20250715_153514.532119,0.0,0.0,searching
20250715_153514.846725,0.0,0.0,searching
20250715_153515.158912,0.0,0.0,searching
20250715_153515.468037,0.0,0.0,searching
20250715_153515.782171,0.0,0.0,searching
20250715_153516.095107,45.87064333333333,8.978741666666668,locked
20250715_153516.406931,0.0,0.0,searching
20250715_153516.729208,0.0,0.0,searching
20250715_153517.046285,0.0,0.0,searching
20250715_153517.360742,0.0,0.0,searching
20250715_153517.676857,0.0,0.0,searching
20250715_153517.994245,45.87063666666666,8.978736666666666,locked
20250715_153518.406861,0.0,0.0,searching
20250715_153518.719477,0.0,0.0,searching
20250715_153519.133695,0.0,0.0,searching
20250715_153519.449336,0.0,0.0,searching
20250715_153519.774366,0.0,0.0,searching
20250715_153520.088544,45.87063499999999,8.978731666666667,locked
20250715_153520.402042,0.0,0.0,searching
20250715_153520.714653,0.0,0.0,searching
20250715_153521.030231,0.0,0.0,searching
20250715_153521.345629,0.0,0.0,searching
20250715_153521.681879,0.0,0.0,searching
20250715_153521.995889,45.87063333333334,8.978726666666667,locked
20250715_153522.305904,0.0,0.0,searching
20250715_153522.624122,0.0,0.0,searching
20250715_153522.937039,0.0,0.0,searching
20250715_153523.246121,0.0,0.0,searching
20250715_153523.557626,0.0,0.0,searching
20250715_153523.970115,45.87063166666667,8.978728333333333,locked
20250715_153524.280283,0.0,0.0,searching
20250715_153524.588960,0.0,0.0,searching
20250715_153524.899430,0.0,0.0,searching
20250715_153525.213544,0.0,0.0,searching
20250715_153525.531432,0.0,0.0,searching
20250715_153525.839410,45.87063166666667,8.978723333333333,locked
20250715_153526.151619,0.0,0.0,searching
20250715_153526.463228,0.0,0.0,searching
20250715_153526.783593,0.0,0.0,searching
20250715_153527.103161,0.0,0.0,searching
20250715_153527.425278,0.0,0.0,searching
20250715_153527.755182,45.87062833333333,8.978721666666667,locked
20250715_153528.062496,0.0,0.0,searching
20250715_153528.377376,0.0,0.0,searching
20250715_153528.688167,0.0,0.0,searching
20250715_153528.999370,0.0,0.0,searching
20250715_153529.309985,0.0,0.0,searching
20250715_153529.622670,45.870623333333334,8.978718333333335,locked
20250715_153529.933587,0.0,0.0,searching
20250715_153530.355714,0.0,0.0,searching
20250715_153530.682270,0.0,0.0,searching
20250715_153530.998403,0.0,0.0,searching
20250715_153531.311336,0.0,0.0,searching
20250715_153531.631135,45.87061833333334,8.978713333333333,locked
20250715_153531.943789,0.0,0.0,searching
20250715_153532.259517,0.0,0.0,searching
20250715_153532.571148,0.0,0.0,searching
20250715_153532.989205,0.0,0.0,searching
20250715_153533.299438,0.0,0.0,searching
20250715_153533.607747,45.87060666666666,8.978695,locked
20250715_153533.917993,0.0,0.0,searching
20250715_153534.230987,0.0,0.0,searching
20250715_153534.543506,0.0,0.0,searching
20250715_153534.851431,0.0,0.0,searching
20250715_153535.171216,0.0,0.0,searching
20250715_153535.490266,45.87059333333333,8.978681666666667,locked
20250715_153535.806557,0.0,0.0,searching
20250715_153536.114314,0.0,0.0,searching
20250715_153536.424167,0.0,0.0,searching
20250715_153536.765425,0.0,0.0,searching
20250715_153537.082284,0.0,0.0,searching
20250715_153537.391187,45.87059166666666,8.978666666666667,locked
20250715_153537.699628,0.0,0.0,searching
20250715_153538.003494,0.0,0.0,searching
20250715_153538.310376,0.0,0.0,searching
20250715_153538.619845,0.0,0.0,searching
20250715_153538.926440,0.0,0.0,searching
20250715_153539.238094,45.87058833333334,8.978653333333334,locked
20250715_153539.543184,0.0,0.0,searching
20250715_153539.852139,0.0,0.0,searching
20250715_153540.159317,0.0,0.0,searching
20250715_153540.470484,0.0,0.0,searching
20250715_153540.787493,0.0,0.0,searching
20250715_153541.096354,45.87057333333334,8.978645,locked
20250715_153541.404970,0.0,0.0,searching
20250715_153541.720213,0.0,0.0,searching
20250715_153542.026409,0.0,0.0,searching
20250715_153542.334541,0.0,0.0,searching
20250715_153542.639098,0.0,0.0,searching
20250715_153542.943709,45.870554999999996,8.97865,locked
20250715_153543.246927,0.0,0.0,searching
20250715_153543.552743,0.0,0.0,searching
20250715_153543.858446,0.0,0.0,searching
20250715_153544.164559,0.0,0.0,searching
20250715_153544.469017,0.0,0.0,searching
20250715_153544.776220,45.87054833333333,8.97867,locked
20250715_153545.082530,0.0,0.0,searching
20250715_153545.385477,0.0,0.0,searching
20250715_153545.686418,0.0,0.0,searching
20250715_153545.987573,0.0,0.0,searching
20250715_153546.291446,0.0,0.0,searching
20250715_153546.631006,45.87054499999999,8.978686666666666,locked
20250715_153546.948312,0.0,0.0,searching
20250715_153547.256396,0.0,0.0,searching
20250715_153547.568976,0.0,0.0,searching
20250715_153547.882159,0.0,0.0,searching
20250715_153548.192080,0.0,0.0,searching
20250715_153548.609577,45.87054333333334,8.978706666666666,locked
20250715_153548.922926,0.0,0.0,searching
20250715_153549.237144,0.0,0.0,searching
20250715_153549.551507,0.0,0.0,searching
20250715_153549.863739,0.0,0.0,searching
20250715_153550.176694,0.0,0.0,searching
20250715_153550.487112,45.87055166666667,8.978724999999999,locked
20250715_153550.796870,0.0,0.0,searching
20250715_153551.108677,0.0,0.0,searching
20250715_153551.421829,0.0,0.0,searching
20250715_153551.742874,0.0,0.0,searching
20250715_153552.057248,0.0,0.0,searching
20250715_153552.370343,45.870558333333335,8.978739999999998,locked
20250715_153552.685713,0.0,0.0,searching
20250715_153553.000253,0.0,0.0,searching
20250715_153553.314486,0.0,0.0,searching
20250715_153553.625154,0.0,0.0,searching
20250715_153553.939240,0.0,0.0,searching
20250715_153554.257224,45.870558333333335,8.978739999999998,locked
20250715_153554.670729,0.0,0.0,searching
20250715_153554.987351,0.0,0.0,searching
20250715_153555.302656,0.0,0.0,searching
20250715_153555.717184,0.0,0.0,searching
20250715_153556.032202,0.0,0.0,searching
20250715_153556.353180,45.870558333333335,8.978739999999998,locked
20250715_153556.683868,0.0,0.0,searching
20250715_153557.006667,0.0,0.0,searching
20250715_153557.422191,0.0,0.0,searching
20250715_153557.743974,0.0,0.0,searching
20250715_153558.058687,0.0,0.0,searching
20250715_153558.478905,45.870558333333335,8.978739999999998,locked
20250715_153558.793483,0.0,0.0,searching
20250715_153559.110008,0.0,0.0,searching
20250715_153559.428777,0.0,0.0,searching
20250715_153559.744189,0.0,0.0,searching
20250715_153600.069634,0.0,0.0,searching
20250715_153600.387428,45.870558333333335,8.978739999999998,locked
20250715_153600.704803,0.0,0.0,searching
20250715_153601.018048,0.0,0.0,searching
20250715_153601.337340,0.0,0.0,searching
20250715_153601.655190,0.0,0.0,searching
20250715_153601.960954,0.0,0.0,searching
20250715_153602.286311,45.870558333333335,8.978739999999998,locked
20250715_153602.705985,0.0,0.0,searching
20250715_153603.019911,0.0,0.0,searching
20250715_153603.334838,0.0,0.0,searching
20250715_153603.642072,0.0,0.0,searching
20250715_153603.952953,0.0,0.0,searching
20250715_153604.255731,45.870558333333335,8.978739999999998,locked
20250715_153604.565652,0.0,0.0,searching
20250715_153604.882030,0.0,0.0,searching
20250715_153605.202806,0.0,0.0,searching
20250715_153605.518972,0.0,0.0,searching
20250715_153605.831748,0.0,0.0,searching
20250715_153606.148188,45.87063666666666,8.978781666666666,locked
20250715_153606.462489,0.0,0.0,searching
20250715_153606.782334,0.0,0.0,searching
20250715_153607.089171,0.0,0.0,searching
20250715_153607.390798,0.0,0.0,searching
20250715_153607.700386,0.0,0.0,searching
20250715_153608.013211,45.87065333333333,8.978793333333334,locked
20250715_153608.322474,0.0,0.0,searching
20250715_153608.633170,0.0,0.0,searching
20250715_153608.936610,0.0,0.0,searching
20250715_153609.246329,0.0,0.0,searching
20250715_153609.556551,0.0,0.0,searching
20250715_153609.859987,45.870675,8.9788,locked
20250715_153610.167978,0.0,0.0,searching
20250715_153610.476344,0.0,0.0,searching
20250715_153610.780563,0.0,0.0,searching
20250715_153611.087547,0.0,0.0,searching
20250715_153611.395556,0.0,0.0,searching
20250715_153611.712076,45.87068833333333,8.978811666666667,locked
20250715_153612.047577,0.0,0.0,searching
20250715_153612.358893,0.0,0.0,searching
20250715_153612.678229,0.0,0.0,searching
20250715_153612.982025,0.0,0.0,searching
20250715_153613.298707,0.0,0.0,searching
20250715_153613.617747,45.87070666666667,8.978816666666667,locked
20250715_153613.945549,0.0,0.0,searching
20250715_153614.258875,0.0,0.0,searching
20250715_153614.570208,0.0,0.0,searching
20250715_153614.902595,0.0,0.0,searching
20250715_153615.271913,0.0,0.0,searching
20250715_153615.585351,45.87076833333334,8.97882,locked
20250715_153615.894832,0.0,0.0,searching
20250715_153616.207670,0.0,0.0,searching
20250715_153616.520921,0.0,0.0,searching
20250715_153616.834743,0.0,0.0,searching
20250715_153617.147219,0.0,0.0,searching
20250715_153617.460783,45.870803333333335,8.978825,locked
20250715_153617.779468,0.0,0.0,searching
20250715_153618.097718,0.0,0.0,searching
20250715_153618.416442,0.0,0.0,searching
20250715_153618.730792,0.0,0.0,searching
20250715_153619.053353,0.0,0.0,searching
20250715_153619.368691,45.87082166666667,8.978833333333334,locked
20250715_153619.695317,0.0,0.0,searching
20250715_153620.013661,0.0,0.0,searching
20250715_153620.331467,0.0,0.0,searching
20250715_153620.646926,0.0,0.0,searching
20250715_153620.963824,0.0,0.0,searching
20250715_153621.279056,45.870836666666676,8.978843333333334,locked
20250715_153621.613494,0.0,0.0,searching
20250715_153621.925464,0.0,0.0,searching
20250715_153622.236112,0.0,0.0,searching
20250715_153622.544075,0.0,0.0,searching
20250715_153622.857107,0.0,0.0,searching
20250715_153623.170750,45.870836666666676,8.978855000000001,locked
20250715_153623.478612,0.0,0.0,searching
20250715_153623.787109,0.0,0.0,searching
20250715_153624.092953,0.0,0.0,searching
20250715_153624.399845,0.0,0.0,searching
20250715_153624.707180,0.0,0.0,searching
20250715_153625.121033,45.870846666666665,8.978858333333333,locked
20250715_153625.430722,0.0,0.0,searching
20250715_153625.751535,0.0,0.0,searching
20250715_153626.066577,0.0,0.0,searching
20250715_153626.377130,0.0,0.0,searching
20250715_153626.700702,0.0,0.0,searching
20250715_153627.014774,45.870855,8.978868333333333,locked
20250715_153627.330322,0.0,0.0,searching
20250715_153627.642569,0.0,0.0,searching
20250715_153627.956886,0.0,0.0,searching
20250715_153628.270080,0.0,0.0,searching
20250715_153628.593246,0.0,0.0,searching
20250715_153628.912248,45.87086833333333,8.978873333333333,locked
20250715_153629.231125,0.0,0.0,searching
20250715_153629.547812,0.0,0.0,searching
20250715_153629.862025,0.0,0.0,searching
20250715_153630.189793,0.0,0.0,searching
20250715_153630.500686,0.0,0.0,searching
20250715_153630.806003,45.87087833333333,8.978881666666666,locked
20250715_153631.112801,0.0,0.0,searching
20250715_153631.413427,0.0,0.0,searching
20250715_153631.729518,0.0,0.0,searching
20250715_153632.042173,0.0,0.0,searching
20250715_153632.352165,0.0,0.0,searching
20250715_153632.667262,45.87088833333334,8.978891666666668,locked
20250715_153632.972015,0.0,0.0,searching
20250715_153633.280809,0.0,0.0,searching
20250715_153633.600266,0.0,0.0,searching
20250715_153633.927087,0.0,0.0,searching
20250715_153634.251651,0.0,0.0,searching
20250715_153634.560496,45.870889999999996,8.978903333333333,locked
20250715_153634.872250,0.0,0.0,searching
20250715_153635.184383,0.0,0.0,searching
20250715_153635.492913,0.0,0.0,searching
20250715_153635.800089,0.0,0.0,searching
20250715_153636.113826,0.0,0.0,searching
20250715_153636.424870,45.870896666666674,8.978911666666667,locked
20250715_153636.768062,0.0,0.0,searching
20250715_153637.114242,0.0,0.0,searching
20250715_153637.442403,0.0,0.0,searching
20250715_153637.748488,0.0,0.0,searching
20250715_153638.053704,0.0,0.0,searching
20250715_153638.359514,45.87090499999999,8.978916666666667,locked
20250715_153638.669121,0.0,0.0,searching
20250715_153638.983844,0.0,0.0,searching
20250715_153639.294011,0.0,0.0,searching
20250715_153639.599536,0.0,0.0,searching
20250715_153639.905949,0.0,0.0,searching
20250715_153640.215699,45.87091333333333,8.978919999999999,locked
20250715_153640.526480,0.0,0.0,searching
20250715_153640.831609,0.0,0.0,searching
20250715_153641.145365,0.0,0.0,searching
20250715_153641.459528,0.0,0.0,searching
20250715_153641.789717,0.0,0.0,searching
20250715_153642.110958,45.870918333333336,8.978923333333334,locked
20250715_153642.417646,0.0,0.0,searching
20250715_153642.726988,0.0,0.0,searching
20250715_153643.040470,0.0,0.0,searching
20250715_153643.369036,0.0,0.0,searching
20250715_153643.696821,0.0,0.0,searching
20250715_153644.036239,45.87091333333333,8.978936666666668,locked
20250715_153644.359329,0.0,0.0,searching
20250715_153644.689587,0.0,0.0,searching
20250715_153645.012545,0.0,0.0,searching
20250715_153645.333269,0.0,0.0,searching
20250715_153645.655988,0.0,0.0,searching
20250715_153645.975942,45.87091333333333,8.978953333333333,locked
20250715_153646.300449,0.0,0.0,searching
20250715_153646.636144,0.0,0.0,searching
20250715_153646.966635,0.0,0.0,searching
20250715_153647.291780,0.0,0.0,searching
20250715_153647.617670,0.0,0.0,searching
20250715_153647.939667,45.87091333333333,8.978968333333334,locked
20250715_153648.264642,0.0,0.0,searching
20250715_153648.592954,0.0,0.0,searching
20250715_153648.913342,0.0,0.0,searching
20250715_153649.232221,0.0,0.0,searching
20250715_153649.554242,0.0,0.0,searching
20250715_153649.883267,45.870915,8.978976666666666,locked
20250715_153650.209132,0.0,0.0,searching
20250715_153650.533176,0.0,0.0,searching
20250715_153650.852105,0.0,0.0,searching
20250715_153651.173617,0.0,0.0,searching
20250715_153651.493356,0.0,0.0,searching
20250715_153651.835355,45.870915,8.978985,locked
20250715_153652.169706,0.0,0.0,searching
20250715_153652.494289,0.0,0.0,searching
20250715_153652.827094,0.0,0.0,searching
20250715_153653.156987,0.0,0.0,searching
20250715_153653.486921,0.0,0.0,searching
20250715_153653.816204,45.87091333333333,8.979001666666667,locked
20250715_153654.131894,0.0,0.0,searching
20250715_153654.455504,0.0,0.0,searching
20250715_153654.769781,0.0,0.0,searching
20250715_153655.085463,0.0,0.0,searching
20250715_153655.402981,0.0,0.0,searching
20250715_153655.730703,45.87090499999999,8.979013333333334,locked
20250715_153656.151567,0.0,0.0,searching
20250715_153656.488163,0.0,0.0,searching
20250715_153656.823352,0.0,0.0,searching
20250715_153657.150990,0.0,0.0,searching
20250715_153657.478609,0.0,0.0,searching
20250715_153657.820601,45.87091,8.979015,locked
20250715_153658.140890,0.0,0.0,searching
20250715_153658.468263,0.0,0.0,searching
20250715_153658.786666,0.0,0.0,searching
20250715_153659.105747,0.0,0.0,searching
20250715_153659.432465,0.0,0.0,searching
20250715_153659.760217,45.87091,8.979021666666666,locked
20250715_153700.082742,0.0,0.0,searching
20250715_153700.409713,0.0,0.0,searching
20250715_153700.729273,0.0,0.0,searching
20250715_153701.054229,0.0,0.0,searching
20250715_153701.374750,0.0,0.0,searching
20250715_153701.719567,45.87090833333333,8.979023333333334,locked
20250715_153702.045989,0.0,0.0,searching
20250715_153702.379206,0.0,0.0,searching
20250715_153702.741662,0.0,0.0,searching
20250715_153703.093303,0.0,0.0,searching
20250715_153703.426863,0.0,0.0,searching
20250715_153703.750824,45.8709,8.97902,locked
20250715_153704.072624,0.0,0.0,searching
20250715_153704.394137,0.0,0.0,searching
20250715_153704.717134,0.0,0.0,searching
20250715_153705.042360,0.0,0.0,searching
20250715_153705.365278,0.0,0.0,searching
20250715_153705.690230,45.870895000000004,8.979013333333334,locked
20250715_153706.013198,0.0,0.0,searching
20250715_153706.337085,0.0,0.0,searching
20250715_153706.683644,0.0,0.0,searching
20250715_153707.005765,0.0,0.0,searching
20250715_153707.351785,0.0,0.0,searching
20250715_153707.685934,45.870891666666665,8.979009999999999,locked
20250715_153708.006102,0.0,0.0,searching
20250715_153708.326931,0.0,0.0,searching
20250715_153708.654993,0.0,0.0,searching
20250715_153708.982443,0.0,0.0,searching
20250715_153709.306374,0.0,0.0,searching
20250715_153709.629904,45.87088833333334,8.979008333333333,locked
20250715_153709.965988,0.0,0.0,searching
20250715_153710.298201,0.0,0.0,searching
20250715_153710.625302,0.0,0.0,searching
20250715_153710.951093,0.0,0.0,searching
20250715_153711.281398,0.0,0.0,searching
20250715_153711.623830,45.87088833333334,8.979008333333333,locked
20250715_153711.945655,0.0,0.0,searching
20250715_153712.273094,0.0,0.0,searching
20250715_153712.597690,0.0,0.0,searching
20250715_153712.922703,0.0,0.0,searching
20250715_153713.241160,0.0,0.0,searching
20250715_153713.566417,45.87088833333334,8.979008333333333,locked
20250715_153713.886511,0.0,0.0,searching
20250715_153714.215045,0.0,0.0,searching
20250715_153714.535948,0.0,0.0,searching
20250715_153714.864678,0.0,0.0,searching
20250715_153715.193788,0.0,0.0,searching
20250715_153715.521464,45.87088833333334,8.979008333333333,locked
20250715_153715.845416,0.0,0.0,searching
20250715_153716.170008,0.0,0.0,searching
20250715_153716.498796,0.0,0.0,searching
20250715_153716.838523,0.0,0.0,searching
20250715_153717.171005,0.0,0.0,searching
20250715_153717.487956,45.87088833333334,8.979008333333333,locked
20250715_153717.821293,0.0,0.0,searching
20250715_153718.145257,0.0,0.0,searching
20250715_153718.469344,0.0,0.0,searching
20250715_153718.793019,0.0,0.0,searching
20250715_153719.123125,0.0,0.0,searching
20250715_153719.451800,45.87088833333334,8.979008333333333,locked
20250715_153719.781953,0.0,0.0,searching
20250715_153720.103787,0.0,0.0,searching
20250715_153720.436980,0.0,0.0,searching
20250715_153720.765680,0.0,0.0,searching
20250715_153721.086297,0.0,0.0,searching
20250715_153721.409230,45.87088833333334,8.979008333333333,locked
20250715_153721.746509,0.0,0.0,searching
20250715_153722.077160,0.0,0.0,searching
20250715_153722.404125,0.0,0.0,searching
20250715_153722.744675,0.0,0.0,searching
20250715_153723.075356,0.0,0.0,searching
20250715_153723.401474,45.87088833333334,8.979008333333333,locked
20250715_153723.725865,0.0,0.0,searching
20250715_153724.052201,0.0,0.0,searching
20250715_153724.374017,0.0,0.0,searching
20250715_153724.695989,0.0,0.0,searching
20250715_153725.018279,0.0,0.0,searching
20250715_153725.344054,45.87088833333334,8.979008333333333,locked
20250715_153725.665997,0.0,0.0,searching
20250715_153725.990045,0.0,0.0,searching
20250715_153726.309550,0.0,0.0,searching
20250715_153726.698677,0.0,0.0,searching
20250715_153727.047266,0.0,0.0,searching
20250715_153727.376456,45.87087833333333,8.97896,locked
20250715_153727.705910,0.0,0.0,searching
20250715_153728.032008,0.0,0.0,searching
20250715_153728.352883,0.0,0.0,searching
20250715_153728.677348,0.0,0.0,searching
20250715_153729.000850,0.0,0.0,searching
20250715_153729.334669,45.870871666666666,8.978945000000001,locked
20250715_153729.655320,0.0,0.0,searching
20250715_153729.979235,0.0,0.0,searching
20250715_153730.307725,0.0,0.0,searching
20250715_153730.633327,0.0,0.0,searching
20250715_153730.958685,0.0,0.0,searching
20250715_153731.283072,45.870871666666666,8.978925,locked
20250715_153731.630464,0.0,0.0,searching
20250715_153731.959616,0.0,0.0,searching
20250715_153732.288443,0.0,0.0,searching
20250715_153732.621966,0.0,0.0,searching
20250715_153732.954331,0.0,0.0,searching
20250715_153733.282853,45.870871666666666,8.978908333333333,locked
20250715_153733.618665,0.0,0.0,searching
20250715_153733.945530,0.0,0.0,searching
20250715_153734.276197,0.0,0.0,searching
20250715_153734.607424,0.0,0.0,searching
20250715_153734.932845,0.0,0.0,searching
20250715_153735.260864,45.870873333333336,8.978888333333334,locked
20250715_153735.593691,0.0,0.0,searching
20250715_153735.917373,0.0,0.0,searching
20250715_153736.241083,0.0,0.0,searching
20250715_153736.577916,0.0,0.0,searching
20250715_153736.905990,0.0,0.0,searching
20250715_153737.234222,45.87087,8.978871666666667,locked
20250715_153737.575073,0.0,0.0,searching
20250715_153737.904981,0.0,0.0,searching
20250715_153738.237310,0.0,0.0,searching
20250715_153738.564090,0.0,0.0,searching
20250715_153738.888135,0.0,0.0,searching
20250715_153739.213840,45.870871666666666,8.978853333333332,locked
20250715_153739.538630,0.0,0.0,searching
20250715_153739.865219,0.0,0.0,searching
20250715_153740.191094,0.0,0.0,searching
20250715_153740.516735,0.0,0.0,searching
20250715_153740.840723,0.0,0.0,searching
20250715_153741.170915,45.87087,8.978838333333334,locked
20250715_153741.499255,0.0,0.0,searching
20250715_153741.836374,0.0,0.0,searching
20250715_153742.163892,0.0,0.0,searching
20250715_153742.503886,0.0,0.0,searching
20250715_153742.843009,0.0,0.0,searching
20250715_153743.176279,45.870871666666666,8.978831666666668,locked
20250715_153743.499481,0.0,0.0,searching
20250715_153743.833142,0.0,0.0,searching
20250715_153744.163707,0.0,0.0,searching
20250715_153744.496052,0.0,0.0,searching
20250715_153744.818841,0.0,0.0,searching
20250715_153745.144200,45.87087499999999,8.97884,locked
20250715_153745.474725,0.0,0.0,searching
20250715_153745.797833,0.0,0.0,searching
20250715_153746.122550,0.0,0.0,searching
20250715_153746.448234,0.0,0.0,searching
20250715_153746.791156,0.0,0.0,searching
20250715_153747.116042,45.87087499999999,8.978836666666666,locked
20250715_153747.442068,0.0,0.0,searching
20250715_153747.766279,0.0,0.0,searching
20250715_153748.088240,0.0,0.0,searching
20250715_153748.411944,0.0,0.0,searching
20250715_153748.733091,0.0,0.0,searching
20250715_153749.055475,45.87088000000001,8.978831666666668,locked
20250715_153749.381497,0.0,0.0,searching
20250715_153749.722768,0.0,0.0,searching
20250715_153750.045149,0.0,0.0,searching
20250715_153750.380158,0.0,0.0,searching
20250715_153750.707107,0.0,0.0,searching
20250715_153751.030058,45.87087666666666,8.97882,locked
20250715_153751.355962,0.0,0.0,searching
20250715_153751.696693,0.0,0.0,searching
20250715_153752.022780,0.0,0.0,searching
20250715_153752.345643,0.0,0.0,searching
20250715_153752.668359,0.0,0.0,searching
20250715_153752.990755,45.87087833333333,8.978811666666667,locked
20250715_153753.310911,0.0,0.0,searching
20250715_153753.635969,0.0,0.0,searching
20250715_153753.958178,0.0,0.0,searching
20250715_153754.281196,0.0,0.0,searching
20250715_153754.609968,0.0,0.0,searching
20250715_153754.988952,45.87088333333333,8.978813333333333,locked
20250715_153755.346459,0.0,0.0,searching
20250715_153755.674054,0.0,0.0,searching
20250715_153756.002575,0.0,0.0,searching
20250715_153756.331155,0.0,0.0,searching
20250715_153756.679589,0.0,0.0,searching
20250715_153757.009719,45.87088333333333,8.97882,locked
20250715_153757.344357,0.0,0.0,searching
20250715_153757.670898,0.0,0.0,searching
20250715_153757.995478,0.0,0.0,searching
20250715_153758.321231,0.0,0.0,searching
20250715_153758.653673,0.0,0.0,searching
20250715_153758.974154,45.870873333333336,8.978841666666666,locked
20250715_153759.302607,0.0,0.0,searching
20250715_153759.638828,0.0,0.0,searching
20250715_153759.960436,0.0,0.0,searching
20250715_153800.298706,0.0,0.0,searching
20250715_153800.628330,0.0,0.0,searching
20250715_153800.956949,45.87087666666666,8.97885,locked
20250715_153801.294810,0.0,0.0,searching
20250715_153801.640627,0.0,0.0,searching
20250715_153801.963872,0.0,0.0,searching
20250715_153802.293623,0.0,0.0,searching
20250715_153802.628739,0.0,0.0,searching
20250715_153802.960678,45.87087666666666,8.97885,locked
20250715_153803.286842,0.0,0.0,searching
20250715_153803.614891,0.0,0.0,searching
20250715_153803.935431,0.0,0.0,searching
20250715_153804.258740,0.0,0.0,searching
20250715_153804.583474,0.0,0.0,searching
20250715_153804.913194,45.87087666666666,8.97885,locked
20250715_153805.246797,0.0,0.0,searching
20250715_153805.578299,0.0,0.0,searching
20250715_153805.901987,0.0,0.0,searching
20250715_153806.230762,0.0,0.0,searching
20250715_153806.576114,0.0,0.0,searching
20250715_153806.906934,45.87087666666666,8.97885,locked
20250715_153807.238121,0.0,0.0,searching
20250715_153807.585856,0.0,0.0,searching
20250715_153807.912591,0.0,0.0,searching
20250715_153808.241105,0.0,0.0,searching
20250715_153808.569750,0.0,0.0,searching
20250715_153808.893217,45.87087666666666,8.97885,locked
20250715_153809.223559,0.0,0.0,searching
20250715_153809.561726,0.0,0.0,searching
20250715_153809.892766,0.0,0.0,searching
20250715_153810.239059,0.0,0.0,searching
20250715_153810.569405,0.0,0.0,searching
20250715_153810.899041,45.87087666666666,8.97885,locked
20250715_153811.225889,0.0,0.0,searching
20250715_153811.569631,0.0,0.0,searching
20250715_153811.905373,0.0,0.0,searching
20250715_153812.234258,0.0,0.0,searching
20250715_153812.561410,0.0,0.0,searching
20250715_153812.885522,45.87087666666666,8.97885,locked
20250715_153813.217245,0.0,0.0,searching
20250715_153813.543384,0.0,0.0,searching
20250715_153813.877101,0.0,0.0,searching
20250715_153814.207417,0.0,0.0,searching
20250715_153814.540730,0.0,0.0,searching
20250715_153814.865141,45.87087666666666,8.97885,locked
20250715_153815.195885,0.0,0.0,searching
20250715_153815.530148,0.0,0.0,searching
20250715_153815.865046,0.0,0.0,searching
20250715_153816.190700,0.0,0.0,searching
20250715_153816.528505,0.0,0.0,searching
20250715_153816.875310,45.87087666666666,8.97885,locked
20250715_153817.204368,0.0,0.0,searching
20250715_153817.543733,0.0,0.0,searching
20250715_153817.872300,0.0,0.0,searching
20250715_153818.203631,0.0,0.0,searching
20250715_153818.532242,0.0,0.0,searching
20250715_153818.859575,45.87087666666666,8.97885,locked
20250715_153819.242593,0.0,0.0,searching
20250715_153819.586024,0.0,0.0,searching
20250715_153819.915917,0.0,0.0,searching
20250715_153820.240965,0.0,0.0,searching
20250715_153820.568580,0.0,0.0,searching
20250715_153820.891998,45.87087666666666,8.97885,locked
20250715_153821.222843,0.0,0.0,searching
20250715_153821.565332,0.0,0.0,searching
20250715_153821.880788,0.0,0.0,searching
20250715_153822.196402,0.0,0.0,searching
20250715_153822.518957,0.0,0.0,searching
20250715_153822.840626,45.87087666666666,8.97885,locked
20250715_153823.162295,0.0,0.0,searching
20250715_153823.489702,0.0,0.0,searching
20250715_153823.810230,0.0,0.0,searching
20250715_153824.140211,0.0,0.0,searching
20250715_153824.479414,0.0,0.0,searching
20250715_153824.802662,45.87087666666666,8.97885,locked
20250715_153825.127213,0.0,0.0,searching
20250715_153825.458553,0.0,0.0,searching
20250715_153825.787138,0.0,0.0,searching
20250715_153826.108567,0.0,0.0,searching
20250715_153826.431571,0.0,0.0,searching
20250715_153826.769874,45.87082166666667,8.978964999999999,locked
20250715_153827.092145,0.0,0.0,searching
20250715_153827.416093,0.0,0.0,searching
20250715_153827.740362,0.0,0.0,searching
20250715_153828.063023,0.0,0.0,searching
20250715_153828.383439,0.0,0.0,searching
20250715_153828.704629,45.87081166666667,8.978978333333334,locked
20250715_153829.024461,0.0,0.0,searching
20250715_153829.347069,0.0,0.0,searching
20250715_153829.667300,0.0,0.0,searching
20250715_153829.995291,0.0,0.0,searching
20250715_153830.334646,0.0,0.0,searching
20250715_153830.664654,45.870801666666665,8.978986666666666,locked
20250715_153830.987881,0.0,0.0,searching
20250715_153831.319262,0.0,0.0,searching
20250715_153831.657331,0.0,0.0,searching
20250715_153831.984630,0.0,0.0,searching
20250715_153832.305781,0.0,0.0,searching
20250715_153832.630431,45.870791666666676,8.979008333333333,locked
20250715_153832.960653,0.0,0.0,searching
20250715_153833.283238,0.0,0.0,searching
20250715_153833.610367,0.0,0.0,searching
20250715_153833.970140,0.0,0.0,searching
20250715_153834.363625,0.0,0.0,searching
20250715_153834.749164,45.870781666666666,8.979036666666667,locked
20250715_153835.587906,0.0,0.0,searching
20250715_153836.443272,0.0,0.0,searching
20250715_153836.999706,0.0,0.0,searching
20250715_153837.418723,0.0,0.0,searching
